id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	requiredLevel	dropEffect
244500	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000089	0	True	0	0	0	False	True	0	False	True		
244501	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000090	0	True	0	0	0	False	True	0	False	True		
244502	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000091	0	True	0	0	0	False	True	0	False	True		
244503	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000092	0	True	0	0	0	False	True	0	False	True		
244504	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000093	0	True	0	0	0	False	True	0	False	True		
244505	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000094	0	True	0	0	0	False	True	0	False	True		
244506	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000095	0	True	0	0	0	False	True	0	False	True		
244507	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000096	0	True	0	0	0	False	True	0	False	True		
244508	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000097	0	True	0	0	0	False	True	0	False	True		
244509	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	19000098	0	True	0	0	0	False	True	0	False	True		
244510	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	True	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
244511	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	True	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
244512	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	True	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
244513	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	True	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
